user_id,user_name,user_review_count,average_stars,user_elite_count,user_fans,business_id,biz_name,biz_stars,categories,biz_attributes_clean,stars_review,text,date
hxDma9MF5LhG2JnCbw2zWw,Stefanie,291,4.55,0,14,ig0VZJWIzYmKy8mO4IYqsQ,St. Louis Art Fair,3.5,Local Flavor,GoodForKids: True,5.0,"This is probably my favorite event in all of St. Louis. I wait in breathless anticipation for it all year. It's a dazzling showcase of all the best talent in the country. It's a juried competition, so the artists you see have been up against tons of other talented folks, all vying for a spot in the Fair.

According to the Web site, the Art Fair is consistently ranked one of the nation's top fine art fairs. Each year the Saint Louis Art Fair attracts over 150,000 art enthusiasts who purchase more than $2 million worth of art at the festival. 

That's pretty impressive! I'm always amazed by the creativity and originality displayed here. My favorites have been wax sculptures of people that look as if they're real. In fact, most people stand there forever trying to decide if they're fake or not. I also love the photography - some of the most beautiful I've ever seen, even crazy ones like nudes with fruit themes. 

There's a lovely food court area, showcasing many of the city's finer eating establishments, live music and lots of activities for the kids. It's a fantastic event, always held in early September. Not to be missed!",2008-05-22 18:51:28
nLOF2qXMJfTbbcVtDo8oZA,Jenna,293,3.66,5,20,cljHYek6vHtqUgUsnJBqmA,Pomme Cafe & Wine Bar,3.5,"French, Breakfast & Brunch, Food, Coffee & Tea, Nightlife, American (New), Wine Bars, Restaurants, Bars","RestaurantsPriceRange2: 2, RestaurantsAttire: u'casual', Caters: True, BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}, Alcohol: u'full_bar', RestaurantsGoodForGroups: False, HasTV: False, WiFi: 'no', OutdoorSeating: True, BusinessAcceptsCreditCards: True, RestaurantsDelivery: False, GoodForKids: False, RestaurantsTakeOut: True, NoiseLevel: u'average', Ambience: {'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}, RestaurantsReservations: False",3.0,"I tried Pomme Cafe last weekend as it's on my favorite street of restaurants in Clayton. To start, we had a great bottle of pinot noir recommended by the waiter and Caesar salad. The Caesar was excellent. Next, we had the burger which was probably the best I've had in St. Louis thus far and the cavatappi pasta. The cavatappi pasta was lighter than I pictured and the sauce seemed nonexistent. For a sausage pasta, it really didn't taste like much. If I go back, I would order the Caesar and burger again and try out the gnocchi. Overall, service was good and atmosphere is cute for a date on the quieter side.",2012-07-18 14:38:32
riWDgbauId8TK7YFVgMNJw,Rene,810,3.4,10,86,mzZ_WTb2zvyJMBkm84B-WA,Dorignac's Food Center,4.0,"Donuts, Delis, Event Planning & Services, Caterers, Grocery, Specialty Food, Restaurants, Meat Shops, Beer, Wine & Spirits, Food","BusinessAcceptsCreditCards: True, GoodForKids: True, RestaurantsGoodForGroups: True, RestaurantsAttire: u'casual', RestaurantsPriceRange2: 2, RestaurantsReservations: False, Alcohol: u'full_bar', RestaurantsTakeOut: True, Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, NoiseLevel: u'average', HasTV: False, Caters: True, BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, DogsAllowed: False, BikeParking: True, WiFi: 'no', OutdoorSeating: False, RestaurantsDelivery: True",4.0,"I always meant to stop here, but encouraged and intrigued by Scott W's experiences, I wanted to give it a go. I rented a Prius from WeCar, and asked my mother if she was up for the challenge. She said she used to stop there when she worked in Metairie for breakfast. So, we pull into the lot, and pray we're not hit by any of the 19 Crown Victorias cruising the lot. 

Upon entering, we decided to eat at the deli, because it looked like rain. I had the meatloaf, and Mama had the chicken livers. I should have selected the livers. The meatloaf had lots of veal - which is a plus - they used this quasi-canned milk mushroom gravy that made you wonder if it was going bad/sour. Besides, they make real mashed potatoes with evaporated milk. I'm not crazy about sweet mashed potatoes if they're not yams. 

Onto shopping. I picked up a pint of perhaps the best tasting grape tomatoes I've had in over a year. There's lots to choose from, a booze selection out of this world, and the meat looked great. What was disheartening was the line to see the butchers. It very surreal to see people clutching large slabs of meat, hoping one of those nice boys with great forearms would trim, slice and/or dice their selection into perfection.",2010-07-11 23:47:00
B9iPTih0dmpZn6fRyZnLLg,Brian,408,3.84,10,42,u7_3L1NBWgxhBM_B-cmmnA,Pizzeria Vetri,4.0,"Italian, Pizza, Restaurants, Salad","GoodForKids: True, HasTV: False, BusinessAcceptsCreditCards: True, NoiseLevel: u'average', RestaurantsPriceRange2: 2, Alcohol: u'beer_and_wine', RestaurantsGoodForGroups: True, WiFi: u'free', Caters: True, BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, ByAppointmentOnly: False, BikeParking: True, RestaurantsAttire: u'casual', HappyHour: False, RestaurantsReservations: True, OutdoorSeating: True, DogsAllowed: True, RestaurantsDelivery: True, RestaurantsTakeOut: True, WheelchairAccessible: True, Ambience: {u'divey': False, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}, BusinessAcceptsBitcoin: False, RestaurantsTableService: True, GoodForMeal: {'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",4.0,"Pizzeria Vetri is a welcome addition to Philadelphia's pizza scene and is a great lunch destination for those interested in grabbing a real high quality bite before or after a visit to the one of Parkway museums (it's only a stone's throw from the Barnes). 

I visited PV on the second day they were open which worried me a little because sometimes places need some time to get up to speed. Despite some harried chefs (don't have a heart attack, guys) ordering around the pizza makers now and then, everything else seemed to be working (and tasting) just fine. 

I was promptly greeted by the hostess and was escorted to a seat at the marble counter in front of the large wood burning pizza oven. This is the place to sit if you can swing it. Not only do you get to see all of the pies made right before your eyes, you also get to peek at some of the other pizzas on the menu so you will know what you want to try the next time (like the one with the different cheeses and the eggplant one). Other seating in the restaurant (which is pretty small and fills up quickly I might add) also includes a slightly smaller counter looking out onto the sidewalk and parking lot across the street as well as a few large tables with community style seating (a la Stella) in the center. It's very kid friendly and informal but very cramped when it gets crowded. Kids can (and did) spill stuff and there's no worry about making too much of a mess. And if you hate kids it's hard to hear them over the 80's rap music being blasted (think Village People and Salt 'N Pepa) in the background. Kind of strange atmosphere looking at pizzas, seeing big photos of Italy, looking at families with kids spilling all kinds of stuff and hearing ""Aaaah, push it. Push it real good"" in the background. Maybe a tactic to increase beer sales?

Anyway, my pleasant server quickly arrived and offered me either tap or sparking water. I chose the latter expecting Pellegrino or something like that, but PV has an in-house bubbler like Zavino so they can carbonate their own. 

The menu at PV is pretty straightforward. They offer about ten whole pizzas (each has six slices...good for one hungry person or two dieting people). They also have one daily special rectangular pizza sold by the big slice, calzones, rolled pizza dough with pistachio pesto, and a few salads.

Wanting to keep things simple, I opted for the Margherita pizza. It came out quickly and was top-notch. The crust was very thin (thinner than say Zavino and a lot like Pitruco). It was firm and not soggy (like Stella) nor did it taste like a salitine cracker (like Slice!). It was nicely charred in spots but not burned. The sauce was good, not very thick but not runny, as was the mozzarella and the fresh basil. I did notice that in the chaos that started to ensue behind the counter that one of the chefs mistakenly forgot to drizzle olive oil and did not sprinkle sea salt on my pie like the other Margherita ones being dished out, but it did not seem to affect the taste at all. It was clearly one of the two best (if not the best) Margheritas in Philly that I have downed.

I managed to save some room for dessert and tried the cookie jar, which is essentially eight small cookies in a small white paper bag. It included two good chocolate biscotti, two of the best pignoli cookies I have ever had (sorry Termini's), two confectioners sugar covered almond cookies, and two pistachio gnocchi. It was a nice ending to my lunch and not at all overwhelming. PV also has fried pizza dough with citrus fennel sugar and soft serve as well. 

My bill for lunch was $24 which was not bad. I was a little surprised that PV charges $5 for their sparkling water (it's free at Zavino), but I guess someone has to pay for the bubbler.(which is not cheap incidentally). 

All in all it was a great lunch and I am sure I will be rushing back in no time. The food was great. The service was excellent. Granted, near the end of the meal it was like having a front row seat in that Gordon Ramsey show on TV, but I am sure that things will calm down at PV and everything behind the counter will mirror the perfection being plated and served on the other side.",2013-09-07 21:16:11
CjJhEzdWQNEKa7grwPRQyg,Stephanie,432,4.29,10,81,eMiN8nm70jjKg8izikVWDA,Chickie's & Pete's,3.5,"Seafood, Nightlife, Sports Bars, Bars, Restaurants, American (New)","GoodForKids: True, Corkage: False, HasTV: True, RestaurantsAttire: 'casual', RestaurantsTakeOut: True, RestaurantsPriceRange2: 2, BYOBCorkage: 'no', Caters: True, NoiseLevel: u'loud', BikeParking: True, BusinessAcceptsCreditCards: True, RestaurantsGoodForGroups: True, WiFi: 'free', Smoking: u'no', WheelchairAccessible: True, Music: {'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}, HappyHour: True, RestaurantsTableService: True, GoodForDancing: False, Alcohol: 'full_bar', BestNights: {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}, RestaurantsDelivery: True, DogsAllowed: False, RestaurantsReservations: True, OutdoorSeating: True, CoatCheck: False, BusinessParking: {'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}, GoodForMeal: {'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}, Ambience: {'touristy': None, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",4.0,"Go eagles!  This is ""THE"" Philadelphia sports bar.   Watch an eagles game here, you can see any of the million flat screen TVs from any angle.  They play the sound on the Eagles game throughout the bar, and play music during commercials.  They even play the Eagles fight song after every touchdown!!  Sing with the rest of the fans!  Join the fun!

It gets packed on game day, which is the best part.  There's a free shuttle bus to take you from Chickie's to the football stadium.  There are probably 100 tables inside, so even if they quote you a 20 min wait, it never takes that long.  

Food is average, bar food.  But a few quality items that I love - the CRAB FRIES!  Ripple cut french fries with old bay seasoning and cheezy whiz dip on the side!  Classic!
I really like the crab bruchetta also.  People love the mussels, but I've had better.  The hoagies are average, good if you're drinking heavily watching the game!  The pizzas are really good, and a better value than getting hoagies.  You can even order a tower of beer that sits on your table and you pour it yourself from the tap.

This is my favorite Eagles bar in the city.  I much rather come here than the new Xfinity live complex.  Avoid the over-crowded over priced Xfinity and come to Chickies!",2013-12-31 01:24:25
adi9O9g6X9ksr0wxFG9Yrw,Ashley,175,3.9,5,10,GUNpbcLvHZLE3NpOifjNUQ,Slate,3.0,"Restaurants, Bars, American (New), Nightlife","BikeParking: True, RestaurantsPriceRange2: 2, NoiseLevel: u'average', RestaurantsGoodForGroups: True, RestaurantsTakeOut: True, BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, BusinessAcceptsCreditCards: True, Alcohol: u'full_bar', RestaurantsDelivery: False, RestaurantsAttire: u'casual', RestaurantsReservations: True, WiFi: 'no', Ambience: {'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}, HasTV: True, HappyHour: True, OutdoorSeating: True, GoodForKids: False",2.0,"I arrived to a nearly empty restaurant on Sunday night with no one to greet me; actually, no one there at all! No host, no bartender, no server to be seen. I would have walked out right then but I had already made a reservation through Savored. After a few minutes of awkwardly standing in the entrance, the hostess/waitress/bartender emerged from the kitchen to seat us. We started with the spinach & poached egg and beet salads, both of which were good. And then we waited for our entrees, the tilapia special with shrimp, crab and scallops. And waited... After 30 minutes we asked the waitress when we could expect the meals. She proceeded to list off all the occupied tables in the restaurant (3) and inform us that there was only one chef in the kitchen, like it was my problem. So we waited 10 minutes before I asked again, and she assured us they would be right out. But we  still waited and just as we were about to cancel the entrees, they magically appeared. The waitress apologized and offered us a round of drinks on the house. Maybe it was because I was starving, but the entree was actually decent tasting. Just as we were finishing the meal, the waitress brought us out bread pudding, also on the house. It's a shame that the service was so poor because the food was actually pretty good. I appreciated that she tried to make up for the long wait, but the whole experience was so unenjoyable that it just wasn't enough for me.",2012-05-03 01:27:00
yNEuxv_oq2w2bVkMy7Gz6A,Gerald,405,4.18,0,11,HTqXI5S2XcSlh_ylx9sE6g,Termini Bros Bakery,4.0,"Food, Restaurants, Bakeries","RestaurantsPriceRange2: 2, BusinessParking: {'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}, BusinessAcceptsCreditCards: True, BikeParking: True, RestaurantsTakeOut: True, RestaurantsDelivery: True, Caters: True",5.0,"Super good. If you're not from Philly, go and see what old fashioned good Italian COMFORT SWEETS ARE LIKE. IT IS THE EXPERIENCE FOR THE TRAVELLER. But go to the south Philly bakery if you can....free parking.",2013-10-28 20:20:17
sh3V6hnNMLVV9YwFA9QNaw,Virginia,895,3.5,11,61,P0yKtQ4cFjNTY1X2CIdzBw,Grand Hyatt Tampa Bay,4.0,"Hotels & Travel, Event Planning & Services, Restaurants, American (New), Hotels","Ambience: {'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': True, 'casual': False}, RestaurantsGoodForGroups: True, GoodForKids: True, BikeParking: True, Alcohol: u'full_bar', WiFi: u'free', RestaurantsAttire: 'casual', Caters: True, BusinessAcceptsCreditCards: True, RestaurantsReservations: True, RestaurantsDelivery: False, OutdoorSeating: True, HasTV: True, RestaurantsPriceRange2: 4, DogsAllowed: True, RestaurantsTakeOut: False, GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}, BusinessParking: {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}, NoiseLevel: u'average'",5.0,"If I could recommend any resort hotel in the area this would be it. 

Everything here is done perfect. From the grounds, to the rooms, the service, the restaurants and lounges, the pools and the location. 

Stayed for 5 days and experienced it all , all without a glitch. From Maria at the lounge and pool bar providing excellent service, to the concierge who helped with a dining discount when the front desk could not oblige, to housekeeping leaving me extra cocoa since I don't drink coffee, they have to have some of the best staff in the area. 

I learned that they have not only 1 but 3 Berns award winners here (look it up , its not easy to get) and most of their employees have been there for many many years, most I talked to over 10 and some over 20! That speaks a lot as to the quality of the company and that speaks  magnitudes as the quality of the hotel and the service you can expect.",2014-05-28 17:28:59
G3h8pIclwUbuu3itJqF7ug,Jennie,585,4.11,5,200,QU6xxKwHXR6xQ5oi2yIKLw,Bulk Barn,4.0,"Grocery, Food, Wholesale Stores, Fashion, Shopping, Department Stores","BikeParking: True, BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, RestaurantsPriceRange2: 1, Caters: False, RestaurantsTakeOut: True",4.0,"Oooo, ya! I love buying mass amounts of bulk candy like soooooo much! Nothing makes a great party better then vases full of jelly belly jelly beans or gummy worms, or any relevant candy for the theme at hand. And I have yet to come across a party theme that I can not pair with corresponding candy! Name your party, I will tell you a candy to match. And besides awesome candies, they have really cheap prices on baking needs like melting chocolate, food colouring, sprinkles, as well as nuts, honey, jams, even vitamins! The staff is super friendly, they have a parking lot right out front. Yup, I love this place!",2015-02-18 06:24:23
bfpdkDQfWjWoJRAsbtfATQ,Alicia,566,4.05,11,101,AODksDNj5mH953cyhUG1Qw,Thai 5 Fast Food,4.0,"Laotian, American (Traditional), Asian Fusion, Salad, Pan Asian, Sushi Bars, Food Trucks, Food, Noodles, Restaurants, Thai","GoodForKids: True, RestaurantsTakeOut: True, NoiseLevel: 'average', RestaurantsAttire: 'casual', Alcohol: 'none', RestaurantsPriceRange2: 2, BikeParking: True, RestaurantsReservations: False, WheelchairAccessible: True, RestaurantsDelivery: True, Ambience: {'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}, Caters: True, GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}, BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}, BusinessAcceptsCreditCards: True, DogsAllowed: False, WiFi: u'free', BusinessAcceptsBitcoin: False, ByAppointmentOnly: False, OutdoorSeating: True, RestaurantsGoodForGroups: True, HasTV: True, RestaurantsTableService: False",4.0,"So I'm still at a 4 stars, but as I'm trying different meals, I find that the panang is not doing it for me.  And I've had the larb gai every time I've been here and the cabbage wedges keep getting smaller and smaller - this last time they were cabbage strips.  I may be wrong but I thought you put a spoonful of the larb on the cabbage wedge and eat it.

I'm going to stick with the red curry and try some other items and find my favorite thing here.  I like the larb gai a lot, but would love it if the cabbage strips turned back into wedges.  :)

And I learned tonite that they will be modifying their menu (taking off most of the American stuff, like burgers and adding more Thai stuff) and best of all, they are looking into adding delivery!  YAY!",2015-06-24 01:53:24
GG0mFsEXb-02_dzFPqRV1Q,Mandy,754,3.46,12,57,AgGD37HVpQmimj8W17xM2w,Dairy Queen,2.5,"Ice Cream & Frozen Yogurt, Restaurants, Fast Food, Burgers, Food","RestaurantsPriceRange2: 1, BusinessAcceptsCreditCards: True, WiFi: 'no', Ambience: {'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}, HasTV: True, OutdoorSeating: True, BikeParking: True, BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, DriveThru: True, RestaurantsReservations: False, RestaurantsDelivery: True, RestaurantsTakeOut: True",3.0,"This DQ doesn't have any seating and it's closed during winter, which already bumps it down a few stars. That being said, when they're open, it's good! Just be sure to rush your ice cream home or eat it outside.",2015-04-02 18:24:18
wJtX8gKk1buhKV9vXGlKdQ,Chris,40,4.3,0,11,rnaE88k8yV5pFAGJeiIK4Q,Knitting Factory Reno,3.5,"Food, Beer, Wine & Spirits, Music Venues, Arts & Entertainment, Nightlife","OutdoorSeating: False, GoodForKids: False, BusinessParking: {'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}, NoiseLevel: u'very_loud', Alcohol: u'full_bar', RestaurantsGoodForGroups: True, BusinessAcceptsCreditCards: True, RestaurantsPriceRange2: 2, HasTV: False, BikeParking: True, Ambience: {'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",5.0,"Where to begin with the love for this spot? 

How about with the ease of getting tickets for any of the shows? The box office here opens at 6pm, unless otherwise stated. If you need tickets at any other time of the day, night, you can always go across the street to the Cal Neva. They sell Knit tickets 24/7. 

The bar staff, are all professionals, and VERY good at what they do. It doesn't matter who's pouring - Cary, Tricia, Dena, Ann Marie, Christy, or Matt - they have you covered. This team remembers faces, and the drinks associated with 'em. Kudos to this team!

If you haven't taken the time to check out the menu The Knit has, you're missing out. I'm not a red meat eater, but I have friends who are. They've had the steaks here, and love them. If meat's not your forte, no worries. They offer salads and many other delectables that are sure to please your palate.

If there's ever a problem, with anything, ask for management. Gary is the GM, Cisco is the Asst. GM. These guys have been in the game for a while and know how to handle many obstacles that come their way. If you choose to put this place on blast on here, WITHOUT going through either of them first, then clearly you've missed out on an opportunity to enjoy the rest of your evening. 

This room opened doors on 12/31/2009 and hasn't looked back. They continue to bring top notch, big names through, while offering a very intimate setting. Some of the best shows have had as little as 200 people (Sick Puppies, COLD, and Pendulum) and some shows have been stacked to the gills (Alice in Chains, Social Distortion, Michael Franti, and Skrillex).

If you still haven't been here, it's high time you check out the calendar:

http://re.knittingfactory.com/

and come see a show!",2012-05-31 23:42:32
2b2J7kW1nTVTtiZtizw-tw,Lauren,874,3.42,8,49,ab3pRv-b0o-BwMK2jVbH3Q,Saki Endless Sushi & Hibachi Eatery,3.5,"Restaurants, Salad, Sushi Bars, Soup, Japanese","WheelchairAccessible: False, RestaurantsGoodForGroups: True, GoodForKids: True, Alcohol: u'beer_and_wine', RestaurantsTakeOut: True, RestaurantsPriceRange2: 2, OutdoorSeating: True, RestaurantsTableService: True, BusinessAcceptsCreditCards: True, BikeParking: True, WiFi: u'no', Caters: False, Ambience: {'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}, RestaurantsAttire: u'casual', NoiseLevel: u'average', BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, RestaurantsDelivery: True, RestaurantsReservations: True, DogsAllowed: False, ByAppointmentOnly: False, GoodForMeal: {'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}, HasTV: True",3.0,"I've been wanting to come here for quite sometime and I finally dragged the boyfriend here for dinner tonight. Upon entering, i noticed the decor was quite modern and clean in appearance, but felt very crowded as they were trying to fit too many tables into a small space. I looked up the menu online before hand to get an idea of what they offer. They had a variety of options including all you can eat sushi and hibachi (17.95 for adults) or you can order a la carte for various maki and signature rolls as well as hibachi, apps, teriyaki, etc. However, when we were seated they only gave us the all you can eat menu. I chose to walk out as I knew I could not eat enough to make it worth the money on this particular evening. That's when they informed me that they had an a la carte menu. I wish they had presented it up front upon seating us, seemed like they want people to just order from the unlimited menu, so they hide the ala carte menu behind the hostess stand. 

Regardless, we decided to stay and give it a shot. The prices were very reasonable for the a la carte ($3-4 for plain and simple rolls, $8-10 for signature), but it was reflected in the quality and presentation of the food to a certain extent. We chose the Mexican, California, spicy tuna and rock 'n roll. All were good in my opinion except the spicy tuna which was the most boring roll of my life (even more yawn worthy than California). Normally a spicy tuna has some extra toppings or pizzazz on top, but this was totally plain. Meh. It was also a bit mushy. Not good for someone like myself who enjoys crunchy and crispy sushi. Besides that all other rolls were decent. The BF doesn't eat sushi often, but can appreciate it once in a while. He thought this sushi was 3/10, based on the thick double layer of rice on each roll as well as simplicity of some of the rolls. In my opinion it was more like a 6/10, hence my ""A-OK"" 3 star review.

Overall, the concept is good for those who can eat, eat and eat some more. However for those with a smaller appetite it would be better to order a la carte if you can't eat at least 3 rolls. I will likely give it another chance in the future, perhaps to try their 3 rolls lunch combo for $9.99 or maybe to try some of the hibachi.",2014-05-09 02:29:03
C2B5PcCA9TwxwjR6JjZMug,Geoffrey,699,3.93,10,50,8uF-bhJFgT4Tn6DTb27viA,District Donuts Sliders Brew,4.5,"Food, Donuts, Burgers, American (Traditional), Coffee & Tea, Restaurants","RestaurantsPriceRange2: 1, RestaurantsReservations: False, GoodForKids: True, BusinessAcceptsCreditCards: True, RestaurantsTakeOut: True, WiFi: u'free', BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}, RestaurantsGoodForGroups: True, RestaurantsAttire: u'casual', BikeParking: True, NoiseLevel: u'average', WheelchairAccessible: True, HappyHour: True, RestaurantsDelivery: True, Ambience: {'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}, HasTV: False, GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}, Caters: True, Alcohol: u'beer_and_wine', DogsAllowed: False, DriveThru: None, RestaurantsTableService: False, OutdoorSeating: True",5.0,"Hmmm donuts! They rotate through most flavors so it kind of just depends when you are there. Besides donuts, they also serve some savory foods. Most of the people there were eating lunch.

Chocolate Donuts with Homemade Sprinkles - Amazing

Brown Butter Drop - Baked donut hole, dense as it should be but still great

Cinnamon Roll - This was really good. Had the perfect amount of sweetness, cinnamon, and texture.",2018-08-05 22:43:34
wmqsehbFirZPlAluJUakeQ,Charles,490,3.33,0,7,fGYnHzFr1z2kv7bPRW6VMA,Limoncello Ristorante & Caterers,4.0,"Pizza, Event Planning & Services, Italian, Caterers, Restaurants","OutdoorSeating: True, RestaurantsReservations: True, Alcohol: u'full_bar', RestaurantsTakeOut: True, RestaurantsAttire: 'casual', BYOBCorkage: 'yes_free', BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, Caters: True, BikeParking: True, RestaurantsPriceRange2: 2, BusinessAcceptsCreditCards: True, HasTV: True, RestaurantsGoodForGroups: True, RestaurantsTableService: True, NoiseLevel: u'loud', RestaurantsDelivery: True, GoodForKids: False, HappyHour: True, DriveThru: True, WiFi: u'free', DogsAllowed: True, GoodForMeal: {u'breakfast': False, u'brunch': False, u'lunch': None, u'dinner': True, u'latenight': False, u'dessert': None}, Ambience: {'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",3.0,"I would actually say 3 1/2.
Wish this place was still BYO, but things change.
It always helps when you serve Sarcone's bread, and certainly you will not leave here wanting more. The portions are very large, the calamari was enough for 2 or maybe 3.
It came out hot, not greasy or chewy. The salads are also large, but the dressing was a bit much for my taste.
The pasta was cooked al dente, and the veal was tender. Sauces for both dishes were spicy and plentiful.
That being said, there are a couple drawbacks to this place. IF the weather permits, you are much better sitting outside, since its crowded and quite loud inside. While the food is above an average Italian restaurant, it seemed like they lay on the cheese and sauces a bit heavy.
Yes, it's nice they give you a Lemoncello shot after dinner, and the service was friendly, even though they were crowded. I would say the pasta at Avalon a few blocks away is superior, but overall Lemoncello is good and especially for families.",2013-10-06 17:02:11
